Unnamed: 0,fecha,region,titulo,subtitular,cant_notas,politica,roja,deporte,accidente,comunitaria,nacionales,internacional,modelo_portada,especial,publicidad,contraportada,modelo,palabras_titulo,palabras_st,day,month,year,id,envio_total,cobrable,devuelto,vendido
5141,2024-09-03,nacional,q227 millones se han evitado pagar extorsiones,mil 358 han sido condenados y mil 545 aprehendidos en 2024 algunas victimas han tenido que dejar sus vidas y pertenencias para huir de este flagelo,4,0,2,0.0,0,0,2,0,0,0,1,publicidad externa,0,7,26,Tuesday,September,2024,090324nacional,70384.0,67917.0,9149.0,58768.0
5148,2024-09-04,nacional,confiesa asesinato y lo dejan libre juez dicta falta de merito en entrevista revelo como habria cometido el crimen,,4,0,2,0.0,0,1,1,0,0,0,1,publicidad externa,0,19,1,Wednesday,September,2024,090424nacional,71243.0,68782.0,17884.0,50898.0
5155,2024-09-05,nacional,se apoderan de casas para delinquir,extorsionistas negocian alquileres de viviendas para convertirlas en centros de operación,4,0,1,0.0,2,0,1,0,0,0,1,publicidad externa,0,6,11,Thursday,September,2024,090524nacional,78483.0,76022.0,16667.0,59355.0
5162,2024-09-06,nacional,orgullo patrio,la selección le gana a martinica en el mes de nuestra independencia,4,1,0,1.0,0,0,2,0,0,0,1,publicidad externa,1,2,12,Friday,September,2024,090624nacional,79109.0,75427.0,18819.0,56608.0
5169,2024-09-07,nacional,mil 525 fallecidos en accidentes,en lo va de 2024 se han producido 5 mil 309 percances de transito solo ayer murieron 6 en 2 sucesos,3,0,1,0.0,1,0,1,0,0,0,1,publicidad externa,1,5,21,Saturday,September,2024,090724nacional,75668.0,73590.0,16350.0,57240.0
5170,2024-09-08,nacional,reo mata a salvatrucha,supuesto pandillero fue atacado por rival de barrio 18 condenado a 250 años de prision,5,0,1,0.0,1,1,1,1,0,0,1,publicidad externa,1,4,15,Sunday,September,2024,090824nacional,78133.0,76089.0,19344.0,56745.0
5171,2024-09-09,nacional,19 niños han muerto por disparos,tambien van 182 menores heridos en lo que va de 2024,5,0,2,1.0,0,0,1,1,0,0,1,publicidad externa,1,6,11,Monday,September,2024,090924nacional,77713.0,75223.0,15209.0,60014.0
5178,2024-09-10,nacional,los ticos sufren en guate,costa rica no vence a la azul y blanco en el doroteo guamuch flores desde hace 19 años,4,0,2,1.0,0,0,1,0,0,0,1,deporte,1,5,18,Tuesday,September,2024,091024nacional,79048.0,76535.0,13711.0,62824.0
5185,2024-09-11,nacional,asesinado en centro de salud,balean a joven mototaxista que acompañaba a su esposa a control medico por su embarazo,5,0,2,0.0,1,1,1,0,0,0,1,publicidad externa,1,5,15,Wednesday,September,2024,091124nacional,78107.0,75602.0,27085.0,48517.0
5192,2024-09-12,nacional,lo matan entrando a su casa,minutos antes habi dejaod a su sobrinos en escuela le disparan 12 veces,4,0,3,0.0,0,0,1,0,0,0,1,publicidad externa,1,6,13,Thursday,September,2024,091224nacional,79157.0,76632.0,19691.0,56941.0
5199,2024-09-13,nacional,ejecutados mientras esperaban bus,tres hombres mueren en ataque antes de amanecer cuando iniciaban jornada,5,1,1,0.0,0,2,1,0,0,0,1,publicidad externa,1,4,11,Friday,September,2024,091324nacional,79694.0,75945.0,20022.0,55923.0
5206,2024-09-14,nacional,llevan con orgullo el fuego patrio,estudiantes y vecinos recorren carreteras para trasladar antorchas,4,0,1,0.0,0,1,2,0,0,0,1,publicidad externa,0,6,8,Saturday,September,2024,091424nacional,75770.0,73702.0,20680.0,53022.0
5207,2024-09-15,nacional,celebran la independencia,con antorchas izada de la bandera y cañonazos se conmemoran 203 años,4,0,1,0.0,1,0,2,0,0,0,1,publicidad externa,0,3,12,Sunday,September,2024,091524nacional,74705.0,72744.0,25319.0,47425.0
5208,2024-09-16,nacional,peligro en la ruta,mujeres son victimas de robos y abusos sexuales en taxis ilegales,4,0,2,0.0,0,0,1,1,0,0,1,publicidad externa,0,4,11,Monday,September,2024,091624nacional,77987.0,75494.0,17078.0,58416.0
5215,2024-09-17,nacional,rivalidad entre pandillas deja tres muertos,investigadores aseguran que dos ataques armados ocurridos ayer fueron por pelea de territorio por venta de drogas y extorsiones,4,0,4,0.0,0,0,0,0,0,0,1,publicidad propia,1,6,19,Tuesday,September,2024,091724nacional,76599.0,74129.0,15083.0,59046.0
5222,2024-09-18,nacional,le disparan cuando recibia clases,estudiante de 15 años fue atacado por otro menor quien lo baleo en la cabeza cuando estaba sentado en su escritorio,4,0,3,0.0,0,1,0,0,0,0,1,publicidad externa,1,5,21,Wednesday,September,2024,091824nacional,77625.0,75127.0,27469.0,47658.0
5229,2024-09-19,nacional,le preguntan direccion y lo balean,asesinan a repartidor de respuestos fue interceptado por supuestos pandilleros que se le acercaron con engaño,4,0,3,0.0,0,1,0,0,0,0,1,publicidad externa,1,6,16,Thursday,September,2024,091924nacional,77525.0,75067.0,21400.0,53667.0
5236,2024-09-20,nacional,policias integraban banda los pupas,grupo de sicarios estaba integrado por seis policias y un particular se les investiga por cobro de extorsiones y asesinatos les decomisan arsenal,4,0,1,0.0,0,0,2,1,0,0,1,publicidad externa,0,5,23,Friday,September,2024,092024nacional,78535.0,74827.0,18460.0,56367.0
5243,2024-09-21,nacional,matan a testigo de crimen,acaba de regresar al pais y participaria en una diligencia judicial pero lo ultiman afuera de un restaurante,4,0,3,0.0,0,0,1,0,0,0,1,publicidad externa,1,5,18,Saturday,September,2024,092124nacional,75952.0,73868.0,20814.0,53054.0
5244,2024-09-22,nacional,masacran a 8 en la carretera,seis hombres y dos mujeres mueren tras sr victimas de un ataque cuando iban picop,4,0,4,0.0,0,0,0,0,0,0,1,publicidad externa,1,6,15,Sunday,September,2024,092224nacional,77137.0,75096.0,19338.0,55758.0
5245,2024-09-23,nacional,servicios de salud son insuficientes,diversos factores son obstaculo para que 73 de cada 100 guatemaltecos no puedan acceder a la atencion medica estatal,4,0,3,0.0,0,0,1,0,0,0,1,publicidad externa,1,5,19,Monday,September,2024,092324nacional,77790.0,75278.0,16295.0,58983.0
5252,2024-09-24,nacional,correntada arrastra a niño,menor nadaba con un amigo cuando la lluvia causa la fuerza del rio se lo lleve bomberos y familiares lo buscan,4,1,0,0.0,1,2,0,0,0,1,1,publicidad propia,1,4,21,Tuesday,September,2024,092424nacional,77412.0,74913.0,15180.0,59733.0
5259,2024-09-25,nacional,mueren 46 niños por desnutricion,victimas son menores de 5 años los lugares con mas casos son alta verapaz chimaltenango chiquimula escuintla y quiche entre otros,4,0,2,0.0,0,0,2,0,0,0,1,publicidad externa,1,5,21,Wednesday,September,2024,092524nacional,77834.0,75333.0,28240.0,47093.0
5266,2024-09-26,nacional,7 de cada mil niños padecen desnutricion,los mas afectados son los de 2 años en abril se reporto la cifra mas alta de muertes por hambre con 13,4,0,1,0.0,1,0,2,0,0,0,1,publicidad externa,1,7,22,Thursday,September,2024,092624nacional,77405.0,74957.0,20965.0,53992.0
5273,2025-09-27,nacional,habrian matado a 30 personas,detienen al panda y a 4 delicuentes mas pnc los señala de causar temor al asesinar y cobrar extorsion a pobladores de barcena,3,0,1,0.0,0,2,0,0,0,0,1,publicidad externa,1,5,23,Saturday,September,2025,092725nacional,,,,
5280,2025-09-28,nacional,reos peligrosos con grilletes en manos y pies,presidios implementa medidas para aumentar la seguridad y evitar fugas en traslado de reclusos,5,1,1,0.0,2,1,0,0,0,0,1,publicidad externa,1,8,14,Sunday,September,2025,092825nacional,,,,
5281,2025-09-29,nacional,13 accidentes aereos han dejado 5 muertos,tragedias tambien suman este año 25 heridos en una decada en el pais han ocurrido 142 incidentes en el aire,5,0,1,1.0,1,1,0,1,0,0,1,publicidad propia,0,7,20,Monday,September,2025,092925nacional,,,,
5282,2025-09-30,nacional,acribillan a tiktokera,criminales simulan ser clientes ingresan a negocio y atacan a victima,4,0,2,1.0,1,0,0,0,0,0,1,publicidad externa,1,3,11,Tuesday,September,2025,093025nacional,,,,
5289,2024-10-01,nacional,toneladas de lodo tapan carretera,deslaves dejan interrumpido el transito de vehiculos en el sector conocido como el mal paso,5,1,0,0.0,1,0,3,0,0,1,1,publicidad externa,0,5,15,Tuesday,October,2024,100124nacional,79604.0,77086.0,16009.0,61077.0
5296,2024-10-02,nacional,caen 25 policias senalados de ayudar a coyotes,cobraban usd350 a cada migrante para movilizarlo de esquipulas a la capital,4,0,2,0.0,1,0,1,0,0,0,1,publicidad propia,1,8,12,Wednesday,October,2024,100224nacional,82923.0,80404.0,31036.0,49368.0
5303,2024-10-03,nacional,lluvias colapsan rutas al sur,correntadas con lodo rocas y otros materiales bloquean carretera antigua de palin a escuintla,5,1,2,0.0,1,0,1,0,0,0,1,publicidad externa,1,5,14,Thursday,October,2024,100324nacional,82805.0,80336.0,29732.0,50604.0
5310,2024-10-04,nacional,sepultados por alud,siete personas son soterradas y varios vehiculos aplastados por toneladas de tierra primeras dos victimas encontradas sin vida,4,1,2,0.0,1,0,0,0,0,0,0,publicidad externa,1,3,18,Friday,October,2024,100424nacional,83696.0,80050.0,22941.0,57109.0
5317,2024-10-05,nacional,balacera durante velorio,en una cantina donde se efectuaba un funeral delincuentes entran a disparar matan a uno y hieren a cuatro asistentes,5,0,1,0.0,1,1,1,0,0,1,1,publicidad externa,1,3,20,Saturday,October,2024,100524nacional,81449.0,79373.0,24258.0,55115.0
5318,2024-10-06,nacional,cae el tigre con armas en pavoncito,mynor oajaca y cuatro hombres fueron capturados en un penal en posesion de objetos ilicitos,4,0,1,0.0,0,0,3,0,0,0,0,deporte,1,7,15,Sunday,October,2024,100624nacional,81413.0,79388.0,21903.0,57485.0
5319,2024-10-07,nacional,mas de 500 baches,nuestro diario recorrio las rutas internacionales y encontro agujeros concreto hundido o levantado falta de senalizacion y mantenimiento,3,0,1,0.0,0,0,2,0,0,0,0,deporte,1,4,18,Monday,October,2024,100724nacional,83125.0,80655.0,19845.0,60810.0
5326,2024-10-08,nacional,intentan huir pero matones lo alcanzan,sicarios disparan contra vendedor de jugos según la pnc victima tenia orden de captura por delitos ligados al narcotrafico,5,0,3,0.0,0,0,1,0,0,1,0,publicidad propia,0,6,19,Tuesday,October,2024,100824nacional,70042.0,67558.0,10024.0,57534.0
5333,2024-10-09,nacional,el tormento de conducir en las rutas del pais,baches que ocasionan desperfectos mecanicos accidentes y largas filas de vehiculos son algunas de las problematicas generadas por el mal estado de las carreteras,4,1,1,0.0,1,0,1,0,0,0,0,modelo,1,9,24,Wednesday,October,2024,100924nacional,69136.0,66626.0,19729.0,46897.0
5340,2024-10-10,nacional,le disparan por pelear en el transito,discusion entre chofer de autobus y automovilista termina en violento ataque armado,4,0,3,0.0,0,0,1,0,0,0,0,publicidad externa,0,7,12,Thursday,October,2024,101024nacional,69344.0,66905.0,14171.0,52734.0
5347,2024-10-11,nacional,asesinado al salir de la escuela,habia aprovechado irse temprano para saludar a amiga cuando sicario le da muerte,4,0,2,0.0,1,0,1,0,0,0,0,publicidad externa,0,6,13,Friday,October,2024,101124nacional,69710.0,66049.0,11687.0,54362.0
5354,2024-10-12,nacional,somos lideres,guatemala amanece en el primer lugar de su grupo el martes visita costa rica en la ruta a copa oro 2026,4,0,2,1.0,0,0,1,0,0,1,1,publicidad externa,1,2,21,Saturday,October,2024,101224nacional,68554.0,66460.0,14837.0,51623.0
5355,2024-10-13,nacional,universitaria asesinada,sicario la sorprende al salir de clases ataque podria ser por una deuda,4,0,2,0.0,0,0,2,0,0,0,0,deporte,1,2,13,Sunday,October,2024,101324nacional,68866.0,66874.0,12170.0,54704.0
5356,2024-10-14,nacional,atacan con machete a madre e hija,adolescente muere por herida en la cabeza y su mama esta grave,4,0,2,0.0,1,0,1,0,0,0,0,publicidad externa,0,7,12,Monday,October,2024,101424nacional,69553.0,67050.0,10192.0,56858.0
5363,2024-10-15,nacional,maestra se opone a asalto y le disparan,delincuentes iban en moto se le cruzan en la ruta y abren fuego profesora queda herida,4,1,2,0.0,0,0,1,0,0,0,1,deporte,0,8,16,Tuesday,October,2024,101524nacional,67533.0,65029.0,8275.0,56754.0
5370,2024-10-16,nacional,115 migrantes guatemaltecos estan desaparecidos,buscaban el sueno americano y se cree que se perdieron en mexico son oriundos de huehuetenango quetzaltenango san marcos y quiche,4,0,1,1.0,0,0,2,0,0,0,1,publicidad externa,1,5,21,Wednesday,October,2024,101624nacional,68561.0,66031.0,15734.0,50297.0
5377,2024-10-17,nacional,muere en enfrentamiento con sicario,padre e hijo responden a ataque de criminal joven perece tras 12 heridas de bala,4,0,2,0.0,0,1,1,0,0,0,0,modelo,1,5,15,Thursday,October,2024,101724nacional,68465.0,66004.0,13095.0,52909.0
5384,2024-10-18,nacional,acribillan a tortillera,sicario ataca a joven cuando atendia venta muere a su ingreso al hospital,4,0,4,0.0,0,0,0,0,0,0,0,publicidad externa,0,3,13,Friday,October,2024,101824nacional,69865.0,66205.0,11936.0,54269.0
5391,2024-10-19,nacional,acribillado en su casa,matones entran a vivienda de joven que acababa de regresar de eeuu y le aciertan 14 balazos,4,0,2,0.0,1,1,0,0,0,0,0,publicidad externa,1,4,17,Saturday,October,2024,101924nacional,68398.0,66307.0,12777.0,53530.0
5392,2024-10-20,nacional,encuentran muertos a madre y a sus dos hijos,vecinos descubren tres cuerpos en estado de putrefaccion menores tenian 2 y 14 anos de edad,4,0,3,0.0,0,0,1,0,0,0,1,deporte,1,9,16,Sunday,October,2024,102024nacional,69681.0,67645.0,14509.0,53136.0
5393,2024-10-21,nacional,cavernas afectan ruta interamericana,cierran carretera por danos y hay varias viviendas en riesgo,4,0,1,0.0,1,0,2,0,0,0,0,publicidad externa,0,4,10,Monday,October,2024,102124nacional,69768.0,67236.0,10516.0,56720.0
5400,2024-10-22,nacional,ataque armado frente a tribunales,hombre muere y su pareja queda herida al ser baleados desde una moto cuando buscaban a familiar detenido el fin de semana,4,0,2,0.0,0,2,0,0,0,0,1,deporte,0,5,22,Tuesday,October,2024,102224nacional,74341.0,71800.0,10758.0,61042.0
5407,2024-10-23,nacional,700 menores victimas de violencia sexual,de los casos recibidos por la pgn 272 estan relacionados con violacion 424 con agresion sexual 11 con pornografia infantil,4,1,2,0.0,0,0,1,0,0,0,0,deporte,1,6,20,Wednesday,October,2024,102324nacional,74058.0,71549.0,23704.0,47845.0
5414,2024-10-24,nacional,65 porciento de extorsiones se originan de carceles,pese a requisas los presos continuan cometiendo fechorias cada dia hacen unas 50 llamadas contra empresarios pilotos y particulares,4,0,1,0.0,1,1,1,0,0,0,1,publicidad externa,0,8,19,Thursday,October,2024,102424nacional,74202.0,71708.0,24487.0,47221.0
5421,2024-10-25,nacional,asesinan a pandilleros en vivienda,matan a dos mareros que acababan de alquilar casa para centro de operaciones los senalan de cobrar extorciones asaltos y amenazar a comerciantes,4,0,1,0.0,0,0,3,0,0,0,0,publicidad externa,1,5,23,Friday,October,2024,102524nacional,74282.0,70597.0,20103.0,50494.0
5428,2024-10-26,nacional,iba por ropa de bebe y la matan,capturan a supuesta responsable de asesinar a mujer embarazada y de sustraer nina de su vientre,4,0,2,1.0,0,0,1,0,0,0,0,publicidad externa,0,8,16,Saturday,October,2024,102624nacional,72875.0,70798.0,15057.0,55741.0
5429,2024-10-27,nacional,destrozados en el bernabeu,el barsa golea de visita al cuadro merengue y es mas lider que nunca en espana,4,0,1,1.0,0,0,2,0,0,0,0,deporte,0,4,16,Sunday,October,2024,102724nacional,74192.0,72164.0,12282.0,59882.0
5430,2024-10-28,nacional,terror en fiesta de disfraces,pandilleros con masara de payaso irrumpen en celebracion y asesinan a tres personas la pnc captura a uno,5,0,2,1.0,0,1,1,0,0,0,0,publicidad externa,0,5,18,Monday,October,2024,102824nacional,74772.0,72321.0,11531.0,60790.0
5437,2024-10-29,nacional,feliz alvarado ministro de comunicaciones todos lo spuentes tienen danos,ademas funcionario dijo que estudio revela que unas 1200 edificaciones tienen desperfectos estructurales,4,0,1,0.0,0,0,3,0,0,0,0,deporte,1,10,13,Tuesday,October,2024,102924nacional,73419.0,70984.0,7256.0,63728.0
5444,2024-10-30,nacional,cae banda de asaltantes,capturan a 8 delincuentes que robaban en semaforos y en el transito,4,0,0,1.0,1,0,2,0,0,0,0,publicidad externa,1,4,12,Wednesday,October,2024,103024nacional,73908.0,71464.0,28702.0,42762.0
5451,2024-10-31,nacional,ruta al pacifico asediado por asaltos,en 2 meses se han registrado 7 hechos delictivos que han dejado 3 muertos y 11 heridos,4,0,0,1.0,0,0,3,0,0,0,0,publicidad externa,1,6,17,Thursday,October,2024,103124nacional,73689.0,71258.0,16293.0,54965.0
5458,2024-11-01,nacional,matan a vendedor de flores,hecho criminal sucede en las afueras del cementerio general cuando un hombre irrumpe en las ventas y dispara,4,0,2,2.0,0,0,0,0,0,0,0,publicidad externa,0,5,18,Friday,November,2024,110124nacional,71381.0,67967.0,24396.0,43571.0
5465,2024-11-02,nacional,homenaje a los difuntos,festival de barriletes alcanza 125 anos de honrar a los muertos,5,0,0,1.0,0,3,1,0,0,0,0,publicidad externa,0,4,11,Saturday,November,2024,110224nacional,71381.0,69365.0,21252.0,48113.0
5466,2024-11-03,nacional,menor defiende a su tio y lo matan,adolescente habria eliminado a tiros al agresor y cuando iba a huir lo asesinan,4,0,3,0.0,1,0,0,0,0,0,0,deporte,0,8,14,Sunday,November,2024,110324nacional,72521.0,70512.0,18257.0,52255.0
5467,2024-11-04,nacional,matan a soldador y lo entierran,luego de cinco dias de busqueda socorristas y vecinos encuentran cadaver de trabajador,4,0,2,1.0,0,0,1,0,0,0,1,publicidad externa,0,6,13,Monday,November,2024,110424nacional,73781.0,71385.0,15436.0,55949.0
5474,2024-11-05,nacional,roban mas de q3 millones en medicina,encargados de bodega habrian sustraido los medicamentos en mochilas para luego venderlos,4,1,1,0.0,0,0,2,0,0,0,0,publicidad externa,0,7,12,Tuesday,November,2024,110524nacional,72012.0,69580.0,11391.0,58189.0
5481,2024-11-06,nacional,donald trump gana eleccion,derrota a kamala harris y tomara posesion el proximo 20 de enero,4,0,1,0.0,1,0,1,1,0,0,0,publicidad externa,1,4,12,Wednesday,November,2024,110624nacional,73029.0,70611.0,22726.0,47885.0
5488,2024-11-07,nacional,viaje le cuesta la vida,asesinan con cuchillo a taxista despues de ir a dejar a un cliente,4,0,2,0.0,0,0,2,0,0,0,0,publicidad externa,0,5,13,Thursday,November,2024,110724nacional,73035.0,70653.0,16857.0,53796.0
5495,2024-11-08,nacional,extorcionistas detrás de asesinatos,identifican y entregan cuerpos de dos asolescentes que aparecieron envueltos en sabanas familiares piden justicia,4,0,2,0.0,0,0,2,0,0,0,1,publicidad externa,1,4,15,Friday,November,2024,110824nacional,73729.0,70291.0,16684.0,53607.0
5502,2024-11-09,nacional,nino alerta de la muerte de su mama,esposos son secuestrados y localizados sin vida en basurero,4,1,1,0.0,1,1,0,0,0,0,0,publicidad externa,0,8,9,Saturday,November,2024,110924nacional,72395.0,70334.0,19505.0,50829.0
5503,2024-11-10,nacional,paga extorsion y lo matan,tendero y empleado acribillados en negocio cercano a la direccion general de la pnc,4,0,1,0.0,1,0,2,0,0,0,0,publicidad propia,0,5,14,Sunday,November,2024,111024nacional,73436.0,71427.0,15955.0,55472.0
5504,2024-11-11,nacional,mareros sin privilegios,mas de 100 pandilleros quedan recluidos en prision con normas mas estrictas,4,0,0,0.0,1,0,3,0,0,0,0,publicidad externa,0,3,12,Monday,November,2024,111124nacional,74053.0,71597.0,14496.0,57101.0
5511,2024-11-12,nacional,la matan frente a sus hijos,regresaba a casa cuando unos sicarios acribillan a la madre,5,0,2,0.0,0,0,3,0,0,0,0,publicidad propia,0,6,10,Tuesday,November,2024,111224nacional,72252.0,69897.0,11640.0,58257.0
